edinet_code,sec_code,filer_name,doc_description,doc_id,period_start,period_end,amount,number
E01402,59850,サンコール株式会社,有価証券報告書－第102期(平成30年4月1日－平成31年3月31日),S100FZHJ,2018-04-01,2019-03-31,178000000,5
E01403,59690,株式会社ロブテックス,有価証券報告書－第136期(平成30年4月1日－平成31年3月31日),S100G1NU,2018-04-01,2019-03-31,17128000,1
E01405,59920,中央発條株式会社,有価証券報告書－第96期(平成30年4月1日－平成31年3月31日),S100G3C0,2018-04-01,2019-03-31,163671000,6
E01408,59050,日本製罐株式会社,有価証券報告書－第114期(平成30年4月1日－平成31年3月31日),S100GAVH,2018-04-01,2019-03-31,107459000,8
E01411,59860,モリテックスチール株式会社,有価証券報告書－第78期(平成30年4月1日－平成31年3月31日),S100GB04,2018-04-01,2019-03-31,254169000,8
E01414,64860,イーグル工業株式会社,有価証券報告書－第65期(平成30年4月1日－平成31年3月31日),S100G54B,2018-04-01,2019-03-31,203000000,7
E01415,59360,東洋シヤッター株式会社,有価証券報告書－第64期(平成30年4月1日－平成31年3月31日),S100G1OP,2018-04-01,2019-03-31,126888000,7
E01417,59470,リンナイ株式会社,有価証券報告書－第69期(平成30年4月1日－平成31年3月31日),S100FZ4W,2018-04-01,2019-03-31,271000000,5
E01422,59400,不二サッシ株式会社,有価証券報告書－第38期(平成30年4月1日－平成31年3月31日),S100GABS,2018-04-01,2019-03-31,96000000,3
E01425,59390,株式会社大谷工業,有価証券報告書－第80期(平成30年4月1日－平成31年3月31日),S100G9RQ,2018-04-01,2019-03-31,102000000,8
E01425,59390,株式会社大谷工業,有価証券報告書－第80期(平成30年4月1日－平成31年3月31日),S100G9RQ,2018-04-01,2019-03-31,102000000,8
E01426,59450,天龍製鋸株式会社,有価証券報告書－第166期(平成30年4月1日－平成31年3月31日),S100GA0Z,2018-04-01,2019-03-31,125424000,8
E01428,79390,株式会社研創,有価証券報告書－第48期(平成30年4月1日－平成31年3月31日),S100GBIJ,2018-04-01,2019-03-31,166500000,6
E01428,79390,株式会社研創,有価証券報告書－第48期(平成30年4月1日－平成31年3月31日),S100GBIJ,2018-04-01,2019-03-31,166500000,6
E01433,59350,元旦ビューティ工業株式会社,有価証券報告書－第49期(平成30年4月1日－平成31年3月31日),S100GCRJ,2018-04-01,2019-03-31,177820000,5
E01433,59350,元旦ビューティ工業株式会社,有価証券報告書－第49期(平成30年4月1日－平成31年3月31日),S100GCRJ,2018-04-01,2019-03-31,177820000,5
E01434,64840,株式会社ＫＶＫ,有価証券報告書－第72期(平成30年4月1日－平成31年3月31日),S100G46T,2018-04-01,2019-03-31,66744000,7
E01436,59070,ＪＦＥコンテイナー株式会社,有価証券報告書－第58期(平成30年4月1日－平成31年3月31日),S100G1LU,2018-04-01,2019-03-31,178000000,8
E01439,59830,イワブチ株式会社,有価証券報告書－第69期(平成30年4月1日－平成31年3月31日),S100G7J9,2018-04-01,2019-03-31,217094000,9
E01443,34330,トーカロ株式会社,有価証券報告書－第68期(平成30年4月1日－平成31年3月31日),S100G8OS,2018-04-01,2019-03-31,344000000,10
E01445,59410,株式会社　中西製作所,有価証券報告書－第63期(平成30年4月1日－平成31年3月31日),S100GBLQ,2018-04-01,2019-03-31,95115000,5
E01445,59410,株式会社　中西製作所,有価証券報告書－第63期(平成30年4月1日－平成31年3月31日),S100GBLQ,2018-04-01,2019-03-31,95115000,5
E01457,34240,ミヤコ株式会社,有価証券報告書－第69期(平成30年4月1日－平成31年3月31日),S100GC8S,2018-04-01,2019-03-31,65595000,3
E01457,34240,ミヤコ株式会社,有価証券報告書－第69期(平成30年4月1日－平成31年3月31日),S100GC8S,2018-04-01,2019-03-31,65595000,3
E01461,34310,宮地エンジニアリンググループ株式会社,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),S100G80D,2018-04-01,2019-03-31,19212000,6
E01471,60180,阪神内燃機工業株式会社,有価証券報告書－第154期(平成30年4月1日－平成31年3月31日),S100GBV1,2018-04-01,2019-03-31,97427000,10
E01471,60180,阪神内燃機工業株式会社,有価証券報告書－第154期(平成30年4月1日－平成31年3月31日),S100GBV1,2018-04-01,2019-03-31,97427000,10
E01474,60160,株式会社ジャパンエンジンコーポレーション,有価証券報告書－第122期(平成30年4月1日－平成31年3月31日),S100GDL7,2018-04-01,2019-03-31,91000000,5
E01474,60160,株式会社ジャパンエンジンコーポレーション,有価証券報告書－第122期(平成30年4月1日－平成31年3月31日),S100GDL7,2018-04-01,2019-03-31,91000000,5
E01475,60220,株式会社　赤阪鐵工所,有価証券報告書－第121期(平成30年4月1日－平成31年3月31日),S100G7JA,2018-04-01,2019-03-31,93702000,8
E01475,60220,株式会社　赤阪鐵工所,有価証券報告書－第121期(平成30年4月1日－平成31年3月31日),S100G7JA,2018-04-01,2019-03-31,93702000,8
E01477,60230,ダイハツディーゼル株式会社,有価証券報告書－第59期(平成30年4月1日－平成31年3月31日),S100G7VK,2018-04-01,2019-03-31,312000,11
E01481,61030,オークマ株式会社,有価証券報告書－第155期(平成30年4月1日－平成31年3月31日),S100G20R,2018-04-01,2019-03-31,348000000,9
E01482,61040,東芝機械株式会社,有価証券報告書－第96期(平成30年4月1日－平成31年3月31日),S100G3Y9,2018-04-01,2019-03-31,204000000,8
E01493,61250,株式会社岡本工作機械製作所,有価証券報告書－第120期(平成30年4月1日－平成31年3月31日),S100GBWC,2018-04-01,2019-03-31,77000000,4
E01495,61340,株式会社ＦＵＪＩ,有価証券報告書－第73期(平成30年4月1日－平成31年3月31日),S100GC5I,2018-04-01,2019-03-31,347000000,7
E01496,61350,株式会社　牧野フライス製作所,有価証券報告書－第80期(平成30年4月1日－平成31年3月31日),S100G983,2018-04-01,2019-03-31,299000000,8
E01499,61400,旭ダイヤモンド工業株式会社,有価証券報告書－第100期(平成30年4月1日－平成31年3月31日),S100G6IZ,2018-04-01,2019-03-31,234000000,7
E01506,61460,株式会社ディスコ,有価証券報告書－第80期(平成30年4月1日－平成31年3月31日),S100G449,2018-04-01,2019-03-31,701000000,4
E01507,61470,株式会社ヤマザキ,有価証券報告書－第59期(平成30年4月1日－平成31年3月31日),S100G7RV,2018-04-01,2019-03-31,166620000,8
E01508,61500,タケダ機械株式会社,有価証券報告書－第48期(平成30年6月1日－令和1年5月31日),S100GVFF,2018-06-01,2019-05-31,97697000,5
E01509,61510,日東工器株式会社,有価証券報告書－第63期(平成30年4月1日－平成31年3月31日),S100G486,2018-04-01,2019-03-31,270000000,12
E01510,61550,高松機械工業株式会社,有価証券報告書－第58期(平成30年4月1日－平成31年3月31日),S100G04N,2018-04-01,2019-03-31,275000000,9
E01514,62010,株式会社豊田自動織機,有価証券報告書－第141期(平成30年4月1日－平成31年3月31日),S100G10Q,2018-04-01,2019-03-31,581000000,10
E01518,62080,株式会社石川製作所,有価証券報告書－第118期(平成30年4月1日－平成31年3月31日),S100G4XX,2018-04-01,2019-03-31,75628000,7
E01528,62100,東洋機械金属株式会社,有価証券報告書－第145期(平成30年4月1日－平成31年3月31日),S100G79V,2018-04-01,2019-03-31,131000000,6
E01529,63910,株式会社加地テック,有価証券報告書－第86期(平成30年4月1日－平成31年3月31日),S100GBA0,2018-04-01,2019-03-31,94000,8
E01529,63910,株式会社加地テック,有価証券報告書－第86期(平成30年4月1日－平成31年3月31日),S100GBA0,2018-04-01,2019-03-31,94000,8
E01531,62220,株式会社島精機製作所,有価証券報告書－第58期(平成30年4月1日－平成31年3月31日),S100G3NU,2018-04-01,2019-03-31,177000000,10
E01533,63020,住友重機械工業株式会社,有価証券報告書－第123期(平成30年4月1日－平成31年3月31日),S100GA1L,2018-04-01,2019-03-31,345000000,10
E01534,63600,株式会社　東京自働機械製作所,有価証券報告書－第70期(平成30年4月1日－平成31年3月31日),S100G6BZ,2018-04-01,2019-03-31,63644000,4
E01534,63600,株式会社　東京自働機械製作所,有価証券報告書－第70期(平成30年4月1日－平成31年3月31日),S100G6BZ,2018-04-01,2019-03-31,63644000,4
E01537,63320,月島機械株式会社,有価証券報告書－第157期(平成30年4月1日－平成31年3月31日),S100G4R8,2018-04-01,2019-03-31,311000000,6
E01539,63350,株式会社東京機械製作所,有価証券報告書－第162期(平成30年4月1日－平成31年3月31日),S100G738,2018-04-01,2019-03-31,115510000,3
E01541,63390,新東工業株式会社,有価証券報告書－第122期(平成30年4月1日－平成31年3月31日),S100G3K0,2018-04-01,2019-03-31,174000000,7
E01544,63650,株式会社電業社機械製作所,有価証券報告書－第84期(平成30年4月1日－平成31年3月31日),S100G8YC,2018-04-01,2019-03-31,151090000,4
E01545,61180,アイダエンジニアリング株式会社,有価証券報告書－第84期(平成30年4月1日－平成31年3月31日),S100G7P4,2018-04-01,2019-03-31,249000000,6
E01550,61110,旭精機工業株式会社,有価証券報告書－第70期(平成30年4月1日－平成31年3月31日),S100G6PS,2018-04-01,2019-03-31,153628000,7
E01551,63830,株式会社ダイフク,有価証券報告書－第103期(平成30年4月1日－平成31年3月31日),S100G4PU,2018-04-01,2019-03-31,613000000,8
E01570,63670,ダイキン工業株式会社,有価証券報告書－第116期(平成30年4月1日－平成31年3月31日),S100G6FS,2018-04-01,2019-03-31,1135000000,9
E01573,63700,栗田工業株式会社,有価証券報告書－第83期(平成30年4月1日－平成31年3月31日),S100GANS,2018-04-01,2019-03-31,543000000,10
E01578,63710,株式会社椿本チエイン,有価証券報告書－第109期(平成30年4月1日－平成31年3月31日),S100G4IV,2018-04-01,2019-03-31,344000000,7
E01580,63730,大同工業株式会社,有価証券報告書－第126期(平成30年4月1日－平成31年3月31日),S100G5XG,2018-04-01,2019-03-31,189000000,5
E01584,63170,株式会社北川鉄工所,有価証券報告書－第109期(平成30年4月1日－平成31年3月31日),S100G380,2018-04-01,2019-03-31,184000000,7
E01585,63050,日立建機株式会社,有価証券報告書－第55期(平成30年4月1日－平成31年3月31日),S100G6ZG,2018-04-01,2019-03-31,32000000,4
E01590,64360,アマノ株式会社,有価証券報告書－第103期(平成30年4月1日－平成31年3月31日),S100GAPY,2018-04-01,2019-03-31,401000000,8
E01597,64610,日本ピストンリング株式会社,有価証券報告書－第123期(平成30年4月1日－平成31年3月31日),S100G8HC,2018-04-01,2019-03-31,199000000,6
E01598,64620,株式会社リケン,有価証券報告書－第95期(平成30年4月1日－平成31年3月31日),S100GC6D,2018-04-01,2019-03-31,308000000,7
E01599,64630,ＴＰＲ株式会社,有価証券報告書－第86期(平成30年4月1日－平成31年3月31日),S100GBHH,2018-04-01,2019-03-31,321000000,9
E01607,64790,ミネベアミツミ株式会社,有価証券報告書－第73期(平成30年4月1日－平成31年3月31日),S100G7LR,2018-04-01,2019-03-31,673496000,10
E01612,63930,油研工業株式会社,有価証券報告書－第75期(平成30年4月1日－平成31年3月31日),S100GBAH,2018-04-01,2019-03-31,97992000,6
E01613,63950,株式会社タダノ,有価証券報告書－第71期(平成30年4月1日－平成31年3月31日),S100FZI2,2018-04-01,2019-03-31,284000000,4
E01619,69730,協栄産業株式会社,有価証券報告書－第85期(平成30年4月1日－平成31年3月31日),S100G701,2018-04-01,2019-03-31,123239000,7
E01622,64060,フジテック株式会社,有価証券報告書－第72期(平成30年4月1日－平成31年3月31日),S100G52I,2018-04-01,2019-03-31,224000000,4
E01624,64950,株式会社宮入バルブ製作所,有価証券報告書－第74期(平成30年4月1日－平成31年3月31日),S100G56K,2018-04-01,2019-03-31,66800000,3
E01624,64950,株式会社宮入バルブ製作所,有価証券報告書－第74期(平成30年4月1日－平成31年3月31日),S100G56K,2018-04-01,2019-03-31,66800000,3
E01627,63820,トリニティ工業株式会社,有価証券報告書－第85期(平成30年4月1日－平成31年3月31日),S100G5NI,2018-04-01,2019-03-31,188909000,12
E01631,64800,日本トムソン株式会社,有価証券報告書－第70期(平成30年4月1日－平成31年3月31日),S100G8R5,2018-04-01,2019-03-31,266000000,8
E01632,63570,三精テクノロジーズ株式会社,有価証券報告書－第69期(平成30年4月1日－平成31年3月31日),S100G98E,2018-04-01,2019-03-31,205511000,6
E01634,64090,株式会社キトー,有価証券報告書－第75期(平成30年4月1日－平成31年3月31日),S100G55K,2018-04-01,2019-03-31,169000000,4
E01635,63960,株式会社宇野澤組鐵工所,有価証券報告書－第127期(平成30年4月1日－平成31年3月31日),S100G79M,2018-04-01,2019-03-31,71220000,5
E01635,63960,株式会社宇野澤組鐵工所,有価証券報告書－第127期(平成30年4月1日－平成31年3月31日),S100G79M,2018-04-01,2019-03-31,71220000,5
E01641,62710,株式会社ニッセイ,有価証券報告書－第111期(平成30年4月1日－平成31年3月31日),S100G12V,2018-04-01,2019-03-31,110000000,5
E01642,62820,オイレス工業株式会社,有価証券報告書－第68期(平成30年4月1日－平成31年3月31日),S100GCIF,2018-04-01,2019-03-31,235000000,6
E01643,62470,株式会社日阪製作所,有価証券報告書－第90期(平成30年4月1日－平成31年3月31日),S100GALL,2018-04-01,2019-03-31,193242000,9
E01644,72550,株式会社　桜井製作所,有価証券報告書－第71期(平成30年4月1日－平成31年3月31日),S100G6Q4,2018-04-01,2019-03-31,47500000,5
E01647,64080,小倉クラッチ株式会社,有価証券報告書－第90期(平成30年4月1日－平成31年3月31日),S100GD6F,2018-04-01,2019-03-31,172000000,7
E01648,64940,株式会社ＮＦＫホールディングス,有価証券報告書－第77期(平成30年4月1日－平成31年3月31日),S100G67B,2018-04-01,2019-03-31,38400000,3
E01649,64960,株式会社中北製作所,有価証券報告書－第93期(平成30年6月1日－令和1年5月31日),S100GUMI,2018-06-01,2019-05-31,106920000,4
E01650,64570,グローリー株式会社,有価証券報告書－第73期(平成30年4月1日－平成31年3月31日),S100G2LQ,2018-04-01,2019-03-31,189000000,6
E01651,63470,株式会社プラコー,有価証券報告書－第59期(平成30年4月1日－平成31年3月31日),S100GAPM,2018-04-01,2019-03-31,66356000,3
